Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Starone Electronics	3500.00	26		0.0	1.0	4.5	92%	1	0	1
Appario Retail Private Ltd	5599.20	302,275		2099.2	1.5998	4.5	93%	1	1	0
HelloYehlo	6507.00	2,505	10-17 days	3007.0	1.8591	4.5	87%	0	0	0
Cart2India SLP	6546.00	1,334	10-18 days	3046.0	1.8703	3	53%	0	0	0
Kiron	12670.00	476	10-18 days	9170.0	3.62	5	100%	0	0	0
