Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	2799.20	302,275		0.0	1.0	4.5	93%	1	1	1
Starone Electronics	2999.00	26	5-7 days	199.8	1.0714	4.5	92%	0	0	0
