Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Gadget House India	599.00	187		0.0	1.0	4	78%	1	0	1
Appario Retail Private Ltd	644.00	302,345		45.0	1.0751	4.5	93%	1	1	0
