Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
CLICKBUY	899.00	959		0.0	1.0	4.5	88%	1	0	0
Appario Retail Private Ltd	999.00	302,378		100.0	1.1112	4.5	93%	1	1	1
ACE E-Tail	1589.00	880		690.0	1.7675	4.5	92%	1	0	0
UniqueClick	1799.00	2,193		900.0	2.0011	4	80%	1	0	0
Mega_tronics	1799.00	2,757		900.0	2.0011	4	85%	1	0	0
Stonehenge Retail	1999.00	165		1100.0	2.2236	4.5	89%	1	0	0
