Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
OneAudio India	2299.00	519		0.0	1.0	5	97%	1	0	1
Cart2India SLP	7948.00	1,333	11-19 days	5649.0	3.4572	3	53%	0	0	0
