Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Global Statclean Systems	945.00	90		0.0	1.0	3.5	70%	0	0	1
AlpinoDotTech	999.00	90	6-8 days	54.0	1.0571	5	99%	0	0	0
