Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario	807.00	928		0.0	1.0	4	71%	1	0	1
Kohinoor06	949.00	4		142.0	1.176	2.5	50%	1	0	0
