Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ElectroBot	5200.00	3,981		0.0	1.0	4.5	83%	1	0	1
HelloYehlo	11729.00	2,506	10-17 days	6529.0	2.2556	4.5	87%	0	0	0
