Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
FADDISH	3300.00	1,412		0.0	1.0	4.5	98%	1	0	1
Raj Musicals India	3591.00	123		291.0	1.0882	4.5	85%	1	0	0
Blueberry India	3990.00	348		690.0	1.2091	4.5	90%	1	0	0
