Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
DEALS AMAZING	4980.00	1,250		0.0	1.0	4	83%	1	0	1
Digital Xpert	4990.00	1,034		10.0	1.002	5	97%	1	0	0
