Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Seekart Retail	730.00	8	4-6 days	0.0	1.0	4.5	88%	0	0	0
Xtreme Focus	750.00	452	4-6 days	20.0	1.0274	4.5	95%	0	0	0
Appario Retail Private Ltd	801.00	302,365		71.0	1.0973	4.5	93%	1	1	1
GXGW	790.00	9		60.0	1.0822	3	44%	0	0	0
True Accessories	869.00	196		139.0	1.1904	4.5	91%	1	0	0
Digital Xpert	885.00	1,034		155.0	1.2123	5	97%	1	0	0
Sri balaji fashion	899.00	3		169.0	1.2315	1.5	0%	0	0	0
Sri balaji fashion	900.00	3		170.0	1.2329	1.5	0%	0	0	0
