Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Ubon Planet	349.00	293	5-7 days	0.0	1.0	3.5	70%	0	0	1
MOBILES 24	499.00			150.0	1.4298			0	0	0
