Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
OriginShop	3690.00	360		0.0	1.0	4.5	88%	1	0	0
Appario Retail Private Ltd	3690.00	302,149		0.0	1.0	4.5	93%	1	1	1
Cart2India SLP	8548.00	1,333	10-18 days	4858.0	2.3165	3	53%	0	0	0
