Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
CIRCUIT BOARD	5988.00	1,772		0.0	1.0	5	100%	1	0	1
eTrade Online	5989.00	1,510		1.0	1.0002	4.5	92%	1	0	0
Appario Retail Private Ltd	6116.00	302,367		128.0	1.0214	4.5	93%	1	1	0
