Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Blueberry India	2797.00	348		0.0	1.0	4.5	90%	1	0	0
Appario Retail Private Ltd	2797.00	302,150		0.0	1.0	4.5	93%	1	1	1
Musician Jack	2990.00	658		193.0	1.069	4.5	86%	1	0	0
CAMERA ART & SUPPORTS	3189.00	39	6-8 days	392.0	1.1402	3.5	65%	0	0	0
Extender	3190.00	201		393.0	1.1405	4.5	90%	1	0	0
ProAudioVideo	3390.00	292		593.0	1.212	3.5	67%	0	0	0
Raj Musicals India	3500.00	123		703.0	1.2513	4.5	85%	1	0	0
tolbhav	3390.00	188	5-10 days	593.0	1.212	4.5	96%	0	0	0
Music Square	3900.00	3	6-8 days	1103.0	1.3944	2.5	33%	0	0	0
