Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Starone Electronics	2899.00	26	5-7 days	0.0	1.0	4.5	92%	0	0	1
ACCESS	3625.00	104	5-7 days	726.0	1.2504	4	70%	0	0	0
Ecom Hub	4299.00	2		1400.0	1.4829	3	50%	1	0	0
