Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cart2India SLP	7649.00	1,334		0.0	1.0	3	53%	1	0	1
Peach Imports	7999.00	498	12-19 days	350.0	1.0458	4.5	84%	0	0	0
Cart2India SLP	8548.00	1,334	10-18 days	899.0	1.1175	3	53%	0	0	1
Kiron	15865.00	476	10-18 days	8216.0	2.0741	5	100%	0	0	0
