Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	2964.00	302,368		0.0	1.0	4.5	93%	1	1	1
Cool Collectives	2964.00			0.0	1.0			0	0	0
Cool Gadget Zone	2990.00	134	11-13 days	26.0	1.0088	4	85%	0	0	0
Sree nidhi mobiles and computers	3300.00			336.0	1.1134			0	0	0
