Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MyGoodChoice	8920.00	325		0.0	1.0	4	88%	0	0	1
Technogazet	8999.00	1,798		79.0	1.0089	4.5	93%	1	0	0
