Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
KGNStore	171.00	33		26.0	1.1793	3	56%	1	0	1
Buy Genuine Products	171.00	4,572		26.0	1.1793	4.5	96%	1	0	0
Rk Empire	145.00	5	1-4 days	0.0	1.0	2.5	40%	0	0	0
