Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Best Electronics Gadgets	699.00	27		0.0	1.0	4.5	85%	1	0	1
JIN Kushal Exports	849.00	42		150.0	1.2146	4.5	92%	1	0	0
