Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ShivaSheesh	1990.00	54		0.0	1.0	3	50%	1	0	1
Kohinoor06	2649.00	4		659.0	1.3312	2.5	50%	1	0	0
