Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Premium Gadgets Global	13999.00	9	24-29 days	0.0	1.0	4.5	89%	0	0	0
Peach Imports	14999.00	498		1000.0	1.0714	4.5	84%	1	0	1
Peach Imports	15999.00	498	12-19 days	2000.0	1.1429	4.5	84%	0	0	1
