Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MUSIC CRAFT	6935.00	224		0.0	1.0	4.5	79%	1	0	0
Panoply Digital	6935.00	153		0.0	1.0	4.5	92%	1	0	1
VMT Retail	6950.00	81		15.0	1.0022	4.5	79%	1	0	0
Cart2India SLP	20795.00	1,333	11-19 days	13860.0	2.9986	3	53%	0	0	0
