Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Electro Mart	2800.00	12		0.0	1.0	3.5	67%	1	0	0
YahOoO	2800.00	108		0.0	1.0	4	92%	1	0	1
Ondots	2800.00	92		0.0	1.0	3	54%	1	0	0
Appario Retail Private Ltd	2835.00	302,263		35.0	1.0125	4.5	93%	1	1	0
on the web	2899.00	10,867		99.0	1.0354	4	82%	1	0	0
COLORTRADES	3199.00	944		399.0	1.1425	4.5	97%	1	0	0
VNSM	3199.00	102		399.0	1.1425	4.5	92%	1	0	0
