Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	615.00	302,318		0.0	1.0	4.5	93%	1	1	1
Deals on 1971	649.00	69		34.0	1.0553	4.5	90%	1	0	0
