Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MARKET YARD	59399.00	316	19-26 days	0.0	1.0	5	97%	0	0	1
Peach Imports	59999.00	498	13-20 days	600.0	1.0101	4.5	84%	0	0	0
