Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Intignis Marketing India Private Limited	1799.00	68		0.0	1.0	4.5	83%	1	0	1
Intignis Marketing India Private Limited	1999.00	68	5-7 days	200.0	1.1112	4.5	83%	0	0	1
VSM INDIA	2499.00	89		700.0	1.3891	3.5	55%	0	0	0
