Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
ShivaSheesh	2648.00	54		0.0	1.0	3	50%	1	0	1
ACE E-Tail	2648.00	880		0.0	1.0	4.5	92%	1	0	0
BUYMORESAVEMORE	2779.00	3		131.0	1.0495	5	100%	1	0	0
