Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
e-Bazar	1298.00	43		0.0	1.0	3	51%	1	0	1
Cambium Retail	3999.00	8,887		2701.0	3.0809	4.5	89%	1	0	0
