Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
V direct	8989.00	19	15-22 days	0.0	1.0	4.5	84%	0	0	0
CLICKBUY	8999.00	959		10.0	1.0011	4.5	88%	1	0	1
Peach Imports	15999.00	498	12-19 days	7010.0	1.7798	4.5	84%	0	0	0
