Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Ace Technologies	2565.00	93		0.0	1.0	4	78%	1	0	1
Dot Com Services	2565.00	695		0.0	1.0	4	74%	1	0	0
deals&More	2565.00	32	5-7 days	0.0	1.0	4	84%	0	0	0
Appario Retail Private Ltd	2586.00	302,315		21.0	1.0082	4.5	93%	1	1	0
clicknsave	2899.00	773		334.0	1.1302	4.5	81%	0	0	0
