Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Jellyfish Services	387.00	13		0.0	1.0	4	77%	1	0	1
ABC TECHNOLOGIES	394.00	4		7.0	1.0181	5	100%	0	0	0
TODAY'S DEAL	890.00	5,851		503.0	2.2997	4.5	86%	1	0	0
