Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Electro Mart	1149.00	12		0.0	1.0	3.5	67%	1	0	0
on the web	1149.00	10,867		0.0	1.0	4	82%	1	0	0
Appario Retail Private Ltd	1149.00	302,277		0.0	1.0	4.5	93%	1	1	1
Gadgetfreakz75	1274.00	73		125.0	1.1088	3.5	59%	1	0	0
VNSM	1299.00	102		150.0	1.1305	4.5	92%	1	0	0
