Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Starone Electronics	3900.00	26		0.0	1.0	4.5	92%	1	0	1
Appario Retail Private Ltd	5601.00	302,157		1701.0	1.4362	4.5	93%	1	1	0
NAYA GADGET	7478.00	22	6-8 days	3578.0	1.9174	4	80%	0	0	0
