Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
OMNI RETAIL	3188.00	228		0.0	1.0	4.5	84%	1	0	1
Digital Xpert	3190.00	1,034		2.0	1.0006	5	97%	1	0	0
Xtreme Focus	3200.00	452		12.0	1.0038	4.5	95%	0	0	0
The-EStore	3290.00	154	2-5 days	102.0	1.032	4.5	83%	0	0	0
