Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
GoodAsNew!	1996.00	205		0.0	1.0	3.5	67%	1	0	0
ShivaSheesh	1996.00	54		0.0	1.0	3	50%	1	0	1
MrDeal	2990.00	16		994.0	1.498	4	79%	1	0	0
