Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	1450.00	302,151		0.0	1.0	4.5	93%	1	1	1
AST Japan	3539.11	260	17-25 days	2089.11	2.4408	4.5	92%	0	0	0
G G	4105.00	4,505	9-13 days	2655.0	2.831	4.5	87%	0	0	0
