Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
EXECLUSIVE STORE	1299.00	31	5-7 days	0.0	1.0	4	81%	0	0	0
aabhu	1395.00	2,026		96.0	1.0739	4	86%	0	0	1
pluto	1499.00	3	5-7 days	200.0	1.154	5	100%	0	0	0
FotoCart dot in	1999.00	398		700.0	1.5389	4.5	86%	1	0	0
