Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Discount_Store_	3590.00	71		0.0	1.0	4.5	90%	0	0	0
Best in Tech	3794.00	252		204.0	1.0568	4.5	94%	1	0	0
Flexy Zone	3794.00	83		204.0	1.0568	4.5	86%	0	0	1
R S Trade	3795.00	352		205.0	1.0571	4.5	94%	1	0	0
AD MARKETING	3890.00		5-7 days	300.0	1.0836			0	0	0
