Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	7599.00	302,266		0.0	1.0	4.5	93%	1	1	1
Zuli	12409.00	57	10-14 days	4810.0	1.633	5	100%	0	0	0
