Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Paradise Musicals	4899.00	134		0.0	1.0	5	96%	1	0	1
PCK MaaRKETING-9710064000	7070.00	59	5-10 days	2171.0	1.4432	4	80%	0	0	0
