Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SOUND MASTERS	25701.00	334		0.0	1.0	5	100%	1	0	1
Extender	29990.00	201		4289.0	1.1669	4.5	90%	1	0	0
Peach Imports	39999.00	498	13-20 days	14298.0	1.5563	4.5	84%	0	0	0
