Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	549.00	302,273		0.0	1.0	4.5	93%	1	1	1
Comet Busters®	990.00	325		441.0	1.8033	4.5	94%	1	0	0
