Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Cannycom Store	1329.00	696		0.0	1.0	4.5	93%	1	0	1
WEB-TAIL	1398.00	8,105		69.0	1.0519	4	83%	1	0	0
Express Delivery Retail	1399.00	849		70.0	1.0527	4	83%	1	0	0
Theatre People	1470.00			141.0	1.1061			0	0	0
