Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario	298.00	929		0.0	1.0	4	71%	1	0	1
Rama's Shop Packers	299.00	45		1.0	1.0034	4.5	89%	1	0	0
Kohinoor06	315.00	6		17.0	1.057	2	33%	1	0	0
MrDeal	334.00	16		36.0	1.1208	4	79%	1	0	0
Cambium Retail	349.00	8,887		51.0	1.1711	4.5	89%	1	0	0
