Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Starone Electronics	3500.00	26		0.0	1.0	4.5	92%	1	0	0
Appario Retail Private Ltd	3500.00	302,404		0.0	1.0	4.5	93%	1	1	1
G G	5172.00	4,510	10-18 days	1672.0	1.4777	4.5	86%	0	0	0
