Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
UniqueClick	2489.00	2,193		14.0	1.0057	4	81%	1	0	0
Appario Retail Private Ltd	2490.00	302,284		15.0	1.0061	4.5	93%	1	1	1
XANDZERO	2475.00	627	5-7 days	0.0	1.0	4.5	87%	0	0	0
Plus Kart SLP	2995.00	522		520.0	1.2101	4.5	89%	1	0	0
Kharidiye dot com	2999.00	8,320	4-8 days	524.0	1.2117	4	84%	0	0	0
