Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
MOBILE GALAXY IT	1145.00	2		0.0	1.0	1	0%	0	0	0
Cambium Retail	1198.00	8,887		53.0	1.0463	4.5	89%	1	0	1
Saregama India Limited	1199.00	884		54.0	1.0472	4.5	86%	1	0	0
PC MEDIA	1320.00	49	5-7 days	175.0	1.1528	4	71%	0	0	0
True Accessories	1599.00	196		454.0	1.3965	4.5	91%	1	0	0
