Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Kingecom	2790.00	49		0.0	1.0	4.5	88%	1	0	1
Kingecom	2790.00	49	5-7 days	0.0	1.0	4.5	88%	0	0	1
