Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
STAR-MARK	899.00	1,159		0.0	1.0	4	72%	1	0	1
R S Trade	995.00	352		96.0	1.1068	4.5	94%	1	0	0
COMPETITIVE MARKETING	999.00	13	5-7 days	100.0	1.1112	3.5	54%	0	0	0
True Accessories	1299.00	196		400.0	1.4449	4.5	91%	1	0	0
