Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
STS Shop	3999.00	1,156	7-10 days	0.0	1.0	4	76%	0	0	1
G G	5233.00	4,507	10-18 days	1234.0	1.3086	4.5	86%	0	0	0
Cart2India SLP	5734.00	1,334	10-18 days	1735.0	1.4339	3	53%	0	0	0
