Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	4999.00	302,327		0.0	1.0	4.5	93%	1	1	1
A1Price A1Products	5599.00	7,008		600.0	1.12	4.5	90%	1	0	0
