Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
TimTara	475.00	37	3-4 days	16.0	1.0349	4	75%	0	0	1
Think Of Us	459.00	546	4-6 days	0.0	1.0	3	50%	0	0	0
Versatile Traders	749.00	95		290.0	1.6318	4.5	84%	1	0	0
thevaluestore	890.00	200		431.0	1.939	5	100%	0	0	0
True Accessories	1299.00	196		840.0	2.8301	4.5	91%	1	0	0
