Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	499.00	302,276		0.0	1.0	4.5	93%	1	1	1
GoTo Style Mart	799.00	22,648		300.0	1.6012	4.5	97%	1	0	0
PINIX	2460.00	4	12-19 days	1961.0	4.9299	4.5	75%	0	0	0
G G	2919.00	4,507	10-18 days	2420.0	5.8497	4.5	86%	0	0	0
