Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	7200.00	302,150		0.0	1.0	4.5	93%	1	1	1
KIDA Retail Private Ltd	7600.00	15,527		400.0	1.0556	4	84%	1	0	0
Electric-Deals	7600.00	1,303		400.0	1.0556	4.5	94%	1	0	0
DEALS AMAZING	7730.00	1,250		530.0	1.0736	4	83%	1	0	0
Special Deals	7899.00	31		699.0	1.0971	3.5	74%	1	0	0
Best in Tech	8400.00	252		1200.0	1.1667	4.5	94%	1	0	0
Digital Xpert	8490.00	1,034		1290.0	1.1792	5	97%	1	0	0
Discount_Store_	8990.00	71		1790.0	1.2486	4.5	90%	0	0	0
