Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	15567.00	302,196		0.0	1.0	4.5	93%	1	1	1
Pro Audio Seller	16000.00	19	5-6 days	433.0	1.0278	4.5	89%	0	0	0
