Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Diginet India	9848.00	132		0.0	1.0	3	48%	1	0	1
XANDZERO	9858.00	627		10.0	1.001	4.5	87%	1	0	0
best_buyaxz	9989.00	1,947		141.0	1.0143	4.5	93%	1	0	0
Appario Retail Private Ltd	9989.00	302,154		141.0	1.0143	4.5	93%	1	1	0
Express Delivery Retail	9999.00	849		151.0	1.0153	4	83%	1	0	0
Kiron	31315.00	476	11-19 days	21467.0	3.1798	5	100%	0	0	0
