Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	2299.00	302,370		0.0	1.0	4.5	93%	1	1	1
TechETrade	2599.00	36	6-7 days	300.0	1.1305	3.5	61%	0	0	0
