Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Appario Retail Private Ltd	689.00	302,345		0.0	1.0	4.5	93%	1	1	1
IndiaCart	780.00	156		91.0	1.1321	4	81%	1	0	0
