Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
SHOPPING SPOT	3730.00	20	12-19 days	0.0	1.0	4	84%	0	0	0
Guwahati Delight	3740.00	24		10.0	1.0027	4.5	92%	0	0	0
AP_Store	3775.00	1		45.0	1.0121	4	100%	0	0	0
StarkeConnect	4299.00	166		569.0	1.1525	4.5	88%	1	0	1
SHOPPING SPOT	4361.00	20	12-19 days	631.0	1.1692	4	84%	0	0	0
GadgetsMore	4799.00	9	16-23 days	1069.0	1.2866	4.5	89%	0	0	0
Peach Imports	6799.00	498	12-19 days	3069.0	1.8228	4.5	84%	0	0	0
Peach Imports	6999.00	498		3269.0	1.8764	4.5	84%	1	0	0
Kiron	13185.00	476	10-18 days	9455.0	3.5349	5	100%	0	0	0
