Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
S-GRID The Tech Hub	39000.00	187		0.0	1.0	5	100%	1	0	1
ELECTRONIKA	39000.00	2	1-4 days	0.0	1.0	3	50%	0	0	0
