Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
BEYOND TOYS AND GIFTS	1275.00	8,504		75.0	1.0625	4.5	96%	1	0	1
EDUVILLE_RETAIL	1200.00	86		0.0	1.0	4	74%	0	0	0
