Seller	Price	No. of Ratings	Delivery	Price difference to the lowest	Price ratio to the lowest	Average rating of the seller	Positive feedback percentage of the seller	Fulfilled by Amazon?	Is Amazon the seller?	Does is win the buy box?
Go Lifestyle Retail	3499.00	1,842		0.0	1.0	4.5	86%	1	0	1
Peach Imports	8999.00	498	12-19 days	5500.0	2.5719	4.5	84%	0	0	0
Kiron	19455.00	476	10-18 days	15956.0	5.5602	5	100%	0	0	0
